Date,Exchange_Rate,Oil_Price,SP500_Index,Coffee_Price,Exchange_Rate_Lag30,Exchange_Rate_Lag85,Interest Rate,IPC,PIB
2015-09-30,3087.0,-1.2390266403637569,-0.6298141542718169,-0.8018674627628176,-1.02739902210382,-0.3067359698144912,0.26355610772578175,0.5092592592592592,-0.12373708438357735
2015-10-31,2890.0,-1.1903912174605862,-0.4983803509107785,-0.8102902346710857,-1.0162416656588658,0.07091867909003009,0.30105109546628794,0.4907407407407407,-0.13386098458740017
2015-11-30,3144.0,-1.392697844825219,-0.4975143510663792,-0.8955703785333935,-0.9353508314329457,0.14234229812857946,0.3264509258711471,0.4537037037037036,-0.14365830736529311
2015-12-31,3138.0,-1.6922751620894418,-0.5275989842654967,-0.6892133503613915,-0.9119901163763223,-0.25790294983224366,0.3534058479334466,0.4629629629629629,-0.15378220756911595
2016-01-31,3260.89990234375,-1.7960848929549649,-0.6131426502905679,-0.9071517099886386,-0.9444161835444712,0.3557000605006202,0.36947512839366353,0.7731481481481481,-0.1182769237876723
2016-02-29,3297.60009765625,-1.7458147877636865,-0.6197502291033342,-0.9850619886753413,-0.8656173536519802,0.605568242102101,0.3970199128087852,0.7685185185185185,-0.08506230347599905
2016-03-31,2999.0,-1.5974567294821402,-0.5145652838166627,-0.6734207132775184,-0.9465081878779003,0.31120298706474003,0.42309418302134266,0.611111111111111,-0.0495570196945554
2016-04-30,2846.5,-1.248835357719408,-0.509978706966349,-0.8123958874853997,-0.8875833991529845,-0.14517725330326153,0.4549545974664621,0.40740740740740733,-0.048425489824310594
2016-05-31,3088.0,-1.1850782271874216,-0.48387022142489994,-0.7976559964831775,-0.8851427274306506,-0.47377102636822266,0.47884990830030166,0.412037037037037,-0.047256242291724336
2016-06-30,2881.60009765625,-1.1854868587827607,-0.48229450449871863,-0.3228239772343201,-0.8935107447643664,-0.4577977179553426,0.5045288577205989,0.3981481481481481,-0.04612471242147953
2016-07-31,3031.89990234375,-1.4805684489644968,-0.42064035046030784,-0.2786047861806897,-0.7498597805355776,-0.6015574936712631,0.5218342366777555,0.41666666666666663,-0.035096670917125816
2016-08-31,2893.800048828125,-1.2933836851354312,-0.42282649657913435,-0.2849219052746437,-0.7240583937566204,-0.6544974901329942,0.5177271997363104,0.027777777777777762,-0.0240686294127721
2016-09-30,2828.699951171875,-1.2108262271760692,-0.4250372129261043,-0.16595051312825163,-0.8921160752087471,-0.859412329479184,0.5130619247639894,0.15277777777777776,-0.013396331182751535
2016-10-31,2938.199951171875,-1.2418875292513845,-0.4597827378459036,0.09936559709960288,-0.8949054143199858,-0.6608869249191033,0.5082411406259244,0.14814814814814814,-0.0004351384043159364
2016-11-30,3072.75,-1.1531995060146771,-0.39984427047596666,-0.2512308176415714,-0.9561314418612231,-0.7001355141697944,0.5035758656536031,0.22685185185185183,0.012107951381265736
2016-12-31,2964.699951171875,-0.9218752022716786,-0.36683114803559114,-0.4712748300831325,-0.9727976749517745,-0.7617468466194746,0.49688897152660977,0.37037037037037035,0.025069144159701334
2017-01-31,2915.0,-0.9394493230995342,-0.3338015111795782,-0.20806421201858002,-0.9492975269891388,-0.6335041104970232,0.4872474032504795,0.648148148148148,0.024414252932528382
2017-02-28,2918.10009765625,-0.9439450501820207,-0.26387363490683946,-0.3944174581290928,-0.8852821603366628,-0.8525666258736639,0.4780723624715815,0.6435185185185185,0.02382273827572675
2017-03-31,2846.89990234375,-1.0567462352125168,-0.26463249244490844,-0.42389691883151304,-0.7865396579474648,-0.7749819850111037,0.45224056216187786,0.3935185185185185,0.023167847048553795
2017-04-30,2940.139892578125,-1.1017033501306304,-0.24691333004724902,-0.5976159267541177,-0.6758026909339935,-0.567328975643663,0.4159550901549363,0.3935185185185185,0.04037962087924629
2017-05-31,2916.0,-1.1597387028873616,-0.22414558995205464,-0.633412506550492,-0.22546402762271728,-0.6996792453503834,0.3905207021576896,0.2824074074074074,0.05816512050429527
2017-06-30,3042.280029296875,-1.2574181802890418,-0.21456843725424948,-0.7450138728702671,-0.21012266251090486,-0.8343114162589439,0.35319850237912115,0.22685185185185183,0.07537689433498777
2017-07-31,2983.25,-1.0641028511826307,-0.17588805071587507,-0.42494982556417604,-0.24568673617919726,-1.0396825244245447,0.32458481588221866,0.15277777777777776,0.09011797501707419
2017-08-31,2948.679931640625,-1.0751377751378017,-0.17477453603222776,-0.6586809829263083,0.08415261372476941,-1.0556558328374246,0.3053016793299583,0.2407407407407407,0.10485905569915949
2017-09-30,2918.699951171875,-0.8642484811102864,-0.13541766263865868,-0.6607864750896103,-0.014868924724201555,-1.1058576592779048,0.29397850346493504,0.19444444444444442,0.11912461764956518
2017-10-31,3040.050048828125,-0.7077163877611966,-0.08930498348221216,-0.7229042773434519,-0.20872799295528555,-1.0282730184153446,0.28213081363409703,0.18518518518518517,0.12335286988354739
2017-11-30,2950.699951171875,-0.6178023138317208,-0.029647059782798017,-0.6976359616186476,-0.04973566361468429,-0.8930703722063241,0.2601165473584571,0.2592592592592592,0.12744472688417513
2017-12-31,2982.0,-0.49396620484605375,-0.00817449294326214,-0.6997417750839736,0.20827820417488796,-0.9096141559196641,0.24957108205643969,0.3518518518518518,0.13167297911815734
2018-01-31,2828.0,-0.39383447015208495,0.11572772991056714,-0.7913390380402355,0.5932070015258173,-0.9641516503541189,0.2391238899077744,0.46759259259259256,0.15027668779691236
2018-02-28,2865.0,-0.5274796083069059,0.025003572258174563,-0.8081844212057596,0.654572461973067,-0.857130428277344,0.23235060179981198,0.5046296296296295,0.16708003757127204
2018-03-31,2789.0,-0.3439733083696485,-0.03518220855569782,-0.8692493167269383,0.4816334370762726,-1.0111587594015445,0.22485160425171075,0.287037037037037,0.18568374625002707
2018-04-30,2802.0,-0.14371015079521374,-0.02925937380594486,-0.8166071931140277,0.42514932007369055,-1.149213782112865,0.21759450985032242,0.38888888888888884,0.2153169321561318
2018-05-31,2877.0,-0.04480477860751627,0.01794224980600556,-0.7523838986968842,0.8778591940259172,-1.149213782112865,0.21566619619509636,0.29166666666666663,0.24593789092577203
2018-06-30,2944.5,0.03080500679057334,0.028748719492232372,-1.0092773976674825,0.936016846396143,-1.1674689917275851,0.21380008620616792,0.24537037037037035,0.27557107683187676
2018-07-31,2870.0,-0.18131049383646197,0.10952435149029134,-1.042968324649543,1.1699028627744017,-1.1843551163316797,0.21187177255094192,0.11574074074074073,0.30287619065874566
2018-08-31,3026.89990234375,-0.05175260707553986,0.1798318579273772,-1.2914392123628853,0.7565229426870372,-1.0967300544705447,0.20994345889571586,0.23148148148148145,0.33018130448561456
2018-09-30,2983.0,0.16485862063398193,0.19011026910383308,-1.1998419494066233,0.6141270448601069,-0.7926667193253637,0.20807734890678742,0.24999999999999997,0.35660560818903564
2018-10-31,3204.0,-0.1314490202405228,0.02327942698656944,-0.9840092425936904,0.5876283233033401,-0.8297476138552639,0.20614903525156142,0.23148148148148145,0.35777515458897263
2018-11-30,3236.0,-0.8164306332112966,0.06323001376183363,-1.1829964055900872,0.6001803493039138,-0.7841095898184637,0.20428292526263303,0.23148148148148145,0.3589069736856854
2018-12-31,3245.0,-1.0171024223810705,-0.14573735985420805,-1.2124760269435195,0.45443738074169604,-0.8936408475067841,0.20235461160740698,0.31481481481481477,0.3600765200856224
2019-01-31,3161.0,-0.686463958948284,0.016977163467782018,-1.1271957224301996,0.38846944266180333,-1.1127033628834249,0.20042629795218092,0.4537037037037036,0.3910335079175776
2019-02-28,3069.0,-0.5172621034491643,0.08329200783156197,-1.3525041078840638,0.3365878032918644,-1.121830967690785,0.1986845952958477,0.43981481481481477,0.4189946582174092
2019-03-31,3189.5,-0.42080883264700397,0.12446345299211646,-1.3672438382352738,0.4361670733648843,-1.1332404736999848,0.19675628164062164,0.37499999999999994,0.4499516460493644
2019-04-30,3249.300048828125,-0.24057189728596182,0.2163838988016559,-1.4230445213951615,0.7134274491211025,-1.1697508929294251,0.19489017165169326,0.40740740740740733,0.48175384541076116
2019-05-31,3362.0,-0.5802019707904725,0.056540064266193055,-1.154569690969318,0.591812331970198,-1.2080869445412943,0.1929618579964672,0.3194444444444444,0.5146161180842052
2019-06-30,3196.39990234375,-0.4960095187295004,0.21302643754445125,-1.0777121583642661,0.45206651059624264,-1.1909726855274942,0.1910957480075388,0.30092592592592593,0.5464183174456019
2019-07-31,3296.0,-0.5524103451048754,0.24488455786677338,-1.258801031462476,0.3999335855495344,-1.1127033628834249,0.1891674343523127,0.27777777777777773,0.5717756334864988
2019-08-31,3436.0,-0.7461341498998744,0.20040519469592638,-1.386195034866124,0.5970842237498987,-1.0305549196171846,0.1872391206970867,0.21759259259259256,0.5971329495273959
